route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
GREEN,49_R,9588576_20454,"BRANCH AVE",1,,RGRN_101,9588576,503
GREEN,49_R,9588584_20454,"BRANCH AVE",1,,RGRN_101,9588584,504
GREEN,49_R,9587668_20454,"BRANCH AVE",1,,RGRN_101,9587668,506
GREEN,50_R,9533443_20454,"BRANCH AVE",1,,RGRN_102,9533443,518
GREEN,50_R,9533565_20454,"BRANCH AVE",1,,RGRN_102,9533565,501
GREEN,50_R,9533446_20454,"BRANCH AVE",1,,RGRN_102,9533446,502
GREEN,50_R,9533585_20454,"BRANCH AVE",1,,RGRN_102,9533585,503
GREEN,50_R,9533492_20454,"BRANCH AVE",1,,RGRN_102,9533492,504
GREEN,50_R,9533616_20454,"BRANCH AVE",1,,RGRN_102,9533616,505
GREEN,50_R,9533440_20454,"BRANCH AVE",1,,RGRN_102,9533440,506
GREEN,50_R,9533561_20454,"BRANCH AVE",1,,RGRN_102,9533561,507
GREEN,50_R,9533491_20454,"BRANCH AVE",1,,RGRN_102,9533491,508
GREEN,50_R,9533362_20454,"BRANCH AVE",1,,RGRN_102,9533362,509
GREEN,50_R,9533420_20454,"BRANCH AVE",1,,RGRN_102,9533420,510
GREEN,50_R,9533570_20454,"BRANCH AVE",1,,RGRN_102,9533570,511
GREEN,50_R,9533633_20454,"BRANCH AVE",1,,RGRN_102,9533633,512
GREEN,50_R,9533494_20454,"BRANCH AVE",1,,RGRN_102,9533494,513
GREEN,50_R,9533433_20454,"BRANCH AVE",1,,RGRN_102,9533433,514
GREEN,50_R,9533429_20454,"BRANCH AVE",1,,RGRN_102,9533429,515
GREEN,50_R,9533568_20454,"BRANCH AVE",1,,RGRN_102,9533568,516
GREEN,50_R,9533435_20454,"BRANCH AVE",1,,RGRN_102,9533435,517
GREEN,50_R,9533612_20454,"BRANCH AVE",1,,RGRN_102,9533612,518
GREEN,50_R,9533597_20454,"BRANCH AVE",1,,RGRN_102,9533597,501
GREEN,50_R,9533368_20454,"BRANCH AVE",1,,RGRN_102,9533368,502
GREEN,50_R,9533431_20454,"BRANCH AVE",1,,RGRN_102,9533431,503
GREEN,50_R,9533447_20454,"BRANCH AVE",1,,RGRN_102,9533447,504
GREEN,50_R,9533578_20454,"BRANCH AVE",1,,RGRN_102,9533578,505
GREEN,50_R,9533419_20454,"BRANCH AVE",1,,RGRN_102,9533419,506
GREEN,50_R,9533627_20454,"BRANCH AVE",1,,RGRN_102,9533627,507
GREEN,50_R,9533439_20454,"BRANCH AVE",1,,RGRN_102,9533439,508
GREEN,50_R,9533598_20454,"BRANCH AVE",1,,RGRN_102,9533598,509
GREEN,50_R,9533422_20454,"BRANCH AVE",1,,RGRN_102,9533422,510
GREEN,50_R,9533359_20454,"BRANCH AVE",1,,RGRN_102,9533359,511
GREEN,50_R,9533442_20454,"BRANCH AVE",1,,RGRN_102,9533442,512
GREEN,50_R,9533579_20454,"BRANCH AVE",1,,RGRN_102,9533579,513
GREEN,50_R,9533614_20454,"BRANCH AVE",1,,RGRN_102,9533614,514
GREEN,50_R,9533423_20454,"BRANCH AVE",1,,RGRN_102,9533423,515
GREEN,50_R,9533493_20454,"BRANCH AVE",1,,RGRN_102,9533493,516
GREEN,50_R,9533600_20454,"BRANCH AVE",1,,RGRN_102,9533600,517
GREEN,50_R,9533432_20454,"BRANCH AVE",1,,RGRN_102,9533432,518
GREEN,50_R,9533424_20454,"BRANCH AVE",1,,RGRN_102,9533424,501
GREEN,50_R,9533615_20454,"BRANCH AVE",1,,RGRN_102,9533615,502
GREEN,50_R,9533566_20454,"BRANCH AVE",1,,RGRN_102,9533566,503
GREEN,50_R,9533371_20454,"BRANCH AVE",1,,RGRN_102,9533371,504
GREEN,50_R,9533426_20454,"BRANCH AVE",1,,RGRN_102,9533426,505
GREEN,50_R,9533406_20454,"BRANCH AVE",1,,RGRN_102,9533406,506
GREEN,50_R,9533583_20454,"BRANCH AVE",1,,RGRN_102,9533583,507
GREEN,50_R,9533401_20454,"BRANCH AVE",1,,RGRN_102,9533401,508
GREEN,50_R,9533611_20454,"BRANCH AVE",1,,RGRN_102,9533611,509
GREEN,50_R,9533409_20454,"BRANCH AVE",1,,RGRN_102,9533409,510
GREEN,50_R,9533564_20454,"BRANCH AVE",1,,RGRN_102,9533564,511
GREEN,50_R,9533405_20454,"BRANCH AVE",1,,RGRN_102,9533405,512
GREEN,50_R,9533625_20454,"BRANCH AVE",1,,RGRN_102,9533625,513
GREEN,50_R,9533416_20454,"BRANCH AVE",1,,RGRN_102,9533416,514
GREEN,50_R,9533569_20454,"BRANCH AVE",1,,RGRN_102,9533569,515
GREEN,50_R,9533417_20454,"BRANCH AVE",1,,RGRN_102,9533417,516
GREEN,50_R,9533605_20454,"BRANCH AVE",1,,RGRN_102,9533605,517
GREEN,50_R,9533412_20454,"BRANCH AVE",1,,RGRN_102,9533412,518
GREEN,50_R,9533572_20454,"BRANCH AVE",1,,RGRN_102,9533572,501
GREEN,50_R,9533403_20454,"BRANCH AVE",1,,RGRN_102,9533403,502
GREEN,50_R,9533626_20454,"BRANCH AVE",1,,RGRN_102,9533626,503
GREEN,50_R,9533413_20454,"BRANCH AVE",1,,RGRN_102,9533413,504
GREEN,50_R,9533592_20454,"BRANCH AVE",1,,RGRN_102,9533592,505
GREEN,50_R,9533418_20454,"BRANCH AVE",1,,RGRN_102,9533418,506
GREEN,50_R,9533621_20454,"BRANCH AVE",1,,RGRN_102,9533621,507
GREEN,50_R,9533411_20454,"BRANCH AVE",1,,RGRN_102,9533411,508
GREEN,50_R,9533567_20454,"BRANCH AVE",1,,RGRN_102,9533567,509
GREEN,50_R,9533415_20454,"BRANCH AVE",1,,RGRN_102,9533415,510
GREEN,50_R,9533608_20454,"BRANCH AVE",1,,RGRN_102,9533608,511
GREEN,50_R,9533404_20454,"BRANCH AVE",1,,RGRN_102,9533404,512
GREEN,50_R,9533563_20454,"BRANCH AVE",1,,RGRN_102,9533563,513
GREEN,50_R,9533467_20454,"BRANCH AVE",1,,RGRN_102,9533467,514
GREEN,50_R,9533609_20454,"BRANCH AVE",1,,RGRN_102,9533609,515
GREEN,50_R,9533466_20454,"BRANCH AVE",1,,RGRN_102,9533466,516
GREEN,50_R,9533573_20454,"BRANCH AVE",1,,RGRN_102,9533573,517
GREEN,50_R,9533477_20454,"BRANCH AVE",1,,RGRN_102,9533477,518
GREEN,50_R,9533613_20454,"BRANCH AVE",1,,RGRN_102,9533613,501
GREEN,50_R,9533474_20454,"BRANCH AVE",1,,RGRN_102,9533474,502
GREEN,50_R,9533594_20454,"BRANCH AVE",1,,RGRN_102,9533594,503
GREEN,50_R,9533460_20454,"BRANCH AVE",1,,RGRN_102,9533460,504
GREEN,50_R,9533620_20454,"BRANCH AVE",1,,RGRN_102,9533620,505
GREEN,50_R,9533458_20454,"BRANCH AVE",1,,RGRN_102,9533458,506
GREEN,50_R,9533562_20454,"BRANCH AVE",1,,RGRN_102,9533562,507
GREEN,50_R,9533470_20454,"BRANCH AVE",1,,RGRN_102,9533470,508
GREEN,50_R,9533603_20454,"BRANCH AVE",1,,RGRN_102,9533603,509
GREEN,50_R,9533473_20454,"BRANCH AVE",1,,RGRN_102,9533473,510
GREEN,50_R,9533591_20454,"BRANCH AVE",1,,RGRN_102,9533591,511
GREEN,50_R,9533478_20454,"BRANCH AVE",1,,RGRN_102,9533478,512
GREEN,50_R,9533617_20454,"BRANCH AVE",1,,RGRN_102,9533617,513
GREEN,50_R,9533472_20454,"BRANCH AVE",1,,RGRN_102,9533472,514
GREEN,50_R,9533593_20454,"BRANCH AVE",1,,RGRN_102,9533593,515
GREEN,50_R,9533459_20454,"BRANCH AVE",1,,RGRN_102,9533459,516
GREEN,50_R,9533604_20454,"BRANCH AVE",1,,RGRN_102,9533604,517
GREEN,50_R,9533456_20454,"BRANCH AVE",1,,RGRN_102,9533456,518
GREEN,50_R,9533587_20454,"BRANCH AVE",1,,RGRN_102,9533587,501
GREEN,50_R,9533510_20454,"BRANCH AVE",1,,RGRN_102,9533510,502
GREEN,50_R,9533622_20454,"BRANCH AVE",1,,RGRN_102,9533622,503
GREEN,50_R,9533503_20454,"BRANCH AVE",1,,RGRN_102,9533503,504
GREEN,50_R,9533574_20454,"BRANCH AVE",1,,RGRN_102,9533574,505
GREEN,50_R,9533513_20454,"BRANCH AVE",1,,RGRN_102,9533513,506
GREEN,50_R,9533623_20454,"BRANCH AVE",1,,RGRN_102,9533623,507
GREEN,50_R,9533515_20454,"BRANCH AVE",1,,RGRN_102,9533515,508
GREEN,50_R,9533532_20454,"BRANCH AVE",1,,RGRN_102,9533532,509
GREEN,50_R,9533508_20454,"BRANCH AVE",1,,RGRN_102,9533508,510
GREEN,50_R,9533628_20454,"BRANCH AVE",1,,RGRN_102,9533628,511
GREEN,50_R,9533356_20454,"BRANCH AVE",1,,RGRN_102,9533356,512
GREEN,50_R,9533535_20454,"BRANCH AVE",1,,RGRN_102,9533535,513
GREEN,50_R,9533514_20454,"BRANCH AVE",1,,RGRN_102,9533514,514
GREEN,50_R,9533400_20454,"BRANCH AVE",1,,RGRN_102,9533400,515
GREEN,50_R,9533507_20454,"BRANCH AVE",1,,RGRN_102,9533507,516
GREEN,50_R,9533624_20454,"BRANCH AVE",1,,RGRN_102,9533624,517
GREEN,50_R,9533601_20454,"BRANCH AVE",1,,RGRN_102,9533601,518
GREEN,50_R,9533498_20454,"BRANCH AVE",1,,RGRN_102,9533498,501
GREEN,50_R,9533509_20454,"BRANCH AVE",1,,RGRN_102,9533509,502
GREEN,50_R,9533512_20454,"BRANCH AVE",1,,RGRN_102,9533512,503
GREEN,50_R,9533584_20454,"BRANCH AVE",1,,RGRN_102,9533584,504
GREEN,50_R,9533354_20454,"BRANCH AVE",1,,RGRN_102,9533354,505
GREEN,50_R,9533606_20454,"BRANCH AVE",1,,RGRN_102,9533606,506
GREEN,50_R,9533363_20454,"BRANCH AVE",1,,RGRN_102,9533363,507
GREEN,50_R,9533602_20454,"BRANCH AVE",1,,RGRN_102,9533602,508
GREEN,50_R,9533511_20454,"BRANCH AVE",1,,RGRN_102,9533511,509
GREEN,50_R,9533355_20454,"BRANCH AVE",1,,RGRN_102,9533355,510
GREEN,50_R,9533504_20454,"BRANCH AVE",1,,RGRN_102,9533504,511
GREEN,50_R,9533589_20454,"BRANCH AVE",1,,RGRN_102,9533589,512
GREEN,50_R,9533634_20454,"BRANCH AVE",1,,RGRN_102,9533634,513
GREEN,50_R,9533499_20454,"BRANCH AVE",1,,RGRN_102,9533499,514
GREEN,50_R,9533502_20454,"BRANCH AVE",1,,RGRN_102,9533502,515
GREEN,50_R,9533607_20454,"BRANCH AVE",1,,RGRN_102,9533607,516
GREEN,50_R,9533357_20454,"BRANCH AVE",1,,RGRN_102,9533357,517
GREEN,50_R,9533500_20454,"BRANCH AVE",1,,RGRN_102,9533500,518
GREEN,50_R,9533571_20454,"BRANCH AVE",1,,RGRN_102,9533571,501
GREEN,50_R,9533630_20454,"BRANCH AVE",1,,RGRN_102,9533630,502
GREEN,50_R,9533506_20454,"BRANCH AVE",1,,RGRN_102,9533506,503
GREEN,50_R,9533410_20454,"BRANCH AVE",1,,RGRN_102,9533410,504
GREEN,50_R,9533543_20454,"BRANCH AVE",1,,RGRN_102,9533543,505
GREEN,50_R,9533407_20454,"BRANCH AVE",1,,RGRN_102,9533407,506
GREEN,50_R,9533505_20454,"BRANCH AVE",1,,RGRN_102,9533505,507
GREEN,50_R,9533610_20454,"BRANCH AVE",1,,RGRN_102,9533610,508
GREEN,50_R,9533540_20454,"BRANCH AVE",1,,RGRN_102,9533540,509
GREEN,50_R,9533364_20454,"BRANCH AVE",1,,RGRN_102,9533364,510
GREEN,50_R,9533501_20454,"BRANCH AVE",1,,RGRN_102,9533501,511
GREEN,50_R,9533497_20454,"BRANCH AVE",1,,RGRN_102,9533497,512
GREEN,50_R,9533549_20454,"BRANCH AVE",1,,RGRN_102,9533549,513
GREEN,50_R,9533643_20454,"BRANCH AVE",1,,RGRN_102,9533643,514
GREEN,50_R,9533644_20454,"BRANCH AVE",1,,RGRN_102,9533644,515
GREEN,50_R,9533936_20454,"BRANCH AVE",1,,RGRN_102,9533936,516
GREEN,50_R,9533957_20454,"BRANCH AVE",1,,RGRN_102,9533957,517
GREEN,50_R,9533950_20454,"BRANCH AVE",1,,RGRN_102,9533950,518
GREEN,50_R,9533963_20454,"BRANCH AVE",1,,RGRN_102,9533963,501
GREEN,50_R,9533974_20454,"BRANCH AVE",1,,RGRN_102,9533974,502
GREEN,50_R,9533990_20454,"BRANCH AVE",1,,RGRN_102,9533990,503
GREEN,50_R,9533978_20454,"BRANCH AVE",1,,RGRN_102,9533978,504
GREEN,50_R,9533979_20454,"BRANCH AVE",1,,RGRN_102,9533979,505
GREEN,50_R,9533994_20454,"BRANCH AVE",1,,RGRN_102,9533994,506
GREEN,50_R,9533998_20454,"BRANCH AVE",1,,RGRN_102,9533998,507
GREEN,50_R,9534000_20454,"BRANCH AVE",1,,RGRN_102,9534000,508
GREEN,50_R,9534003_20454,"BRANCH AVE",1,,RGRN_102,9534003,509
GREEN,50_R,9534004_20454,"BRANCH AVE",1,,RGRN_102,9534004,510
GREEN,50_R,9534015_20454,"BRANCH AVE",1,,RGRN_102,9534015,511
GREEN,50_R,9534006_20454,"BRANCH AVE",1,,RGRN_102,9534006,512
GREEN,50_R,9534049_20454,"BRANCH AVE",1,,RGRN_102,9534049,513
GREEN,50_R,9534034_20454,"BRANCH AVE",1,,RGRN_102,9534034,514
GREEN,50_R,9534040_20454,"BRANCH AVE",1,,RGRN_102,9534040,515
GREEN,50_R,9534053_20454,"BRANCH AVE",1,,RGRN_102,9534053,516
GREEN,50_R,9534064_20454,"BRANCH AVE",1,,RGRN_102,9534064,517
GREEN,50_R,9534068_20454,"BRANCH AVE",1,,RGRN_102,9534068,518
GREEN,50_R,9534073_20454,"BRANCH AVE",1,,RGRN_102,9534073,501
GREEN,50_R,9534080_20454,"BRANCH AVE",1,,RGRN_102,9534080,502
GREEN,50_R,9534095_20454,"BRANCH AVE",1,,RGRN_102,9534095,503
GREEN,50_R,9534084_20454,"BRANCH AVE",1,,RGRN_102,9534084,504
GREEN,50_R,9534096_20454,"BRANCH AVE",1,,RGRN_102,9534096,506
GREEN,50_R,9534109_20454,"BRANCH AVE",1,,RGRN_102,9534109,507
GREEN,50_R,9534113_20454,"BRANCH AVE",1,,RGRN_102,9534113,508
GREEN,50_R,9534114_20454,"BRANCH AVE",1,,RGRN_102,9534114,509
GREEN,50_R,9534131_20454,"BRANCH AVE",1,,RGRN_102,9534131,511
GREEN,50_R,9534134_20454,"BRANCH AVE",1,,RGRN_102,9534134,512
GREEN,50_R,9534135_20454,"BRANCH AVE",1,,RGRN_102,9534135,514
GREEN,50_R,9534150_20454,"BRANCH AVE",1,,RGRN_102,9534150,515
GREEN,50_R,9534152_20454,"BRANCH AVE",1,,RGRN_102,9534152,516
GREEN,50_R,9534158_20454,"BRANCH AVE",1,,RGRN_102,9534158,517
GREEN,50_R,9534169_20454,"BRANCH AVE",1,,RGRN_102,9534169,518
GREEN,50_R,9534171_20454,"BRANCH AVE",1,,RGRN_102,9534171,501
GREEN,50_R,9534185_20454,"BRANCH AVE",1,,RGRN_102,9534185,502
GREEN,50_R,9534187_20454,"BRANCH AVE",1,,RGRN_102,9534187,503
GREEN,50_R,9534191_20454,"BRANCH AVE",1,,RGRN_102,9534191,504
GREEN,43_R,10269257_20444,"BRANCH AVE",1,,RGRN_103,10269257,502
GREEN,43_R,10269260_20444,"BRANCH AVE",1,,RGRN_103,10269260,503
GREEN,43_R,10269430_20444,"BRANCH AVE",1,,RGRN_103,10269430,504
GREEN,43_R,10269305_20444,"BRANCH AVE",1,,RGRN_103,10269305,505
GREEN,43_R,10269234_20444,"BRANCH AVE",1,,RGRN_103,10269234,506
GREEN,43_R,10269308_20444,"BRANCH AVE",1,,RGRN_103,10269308,507
GREEN,43_R,10269382_20444,"BRANCH AVE",1,,RGRN_103,10269382,508
GREEN,43_R,10269426_20444,"BRANCH AVE",1,,RGRN_103,10269426,501
GREEN,43_R,10269245_20444,"BRANCH AVE",1,,RGRN_103,10269245,502
GREEN,43_R,10269233_20444,"BRANCH AVE",1,,RGRN_103,10269233,503
GREEN,43_R,10269253_20444,"BRANCH AVE",1,,RGRN_103,10269253,504
GREEN,43_R,10269173_20444,"BRANCH AVE",1,,RGRN_103,10269173,505
GREEN,43_R,10269428_20444,"BRANCH AVE",1,,RGRN_103,10269428,506
GREEN,43_R,10269307_20444,"BRANCH AVE",1,,RGRN_103,10269307,507
GREEN,43_R,10269238_20444,"BRANCH AVE",1,,RGRN_103,10269238,508
GREEN,43_R,10269185_20444,"BRANCH AVE",1,,RGRN_103,10269185,501
GREEN,43_R,10269220_20444,"BRANCH AVE",1,,RGRN_103,10269220,502
GREEN,43_R,10269425_20444,"BRANCH AVE",1,,RGRN_103,10269425,503
GREEN,43_R,10269219_20444,"BRANCH AVE",1,,RGRN_103,10269219,504
GREEN,43_R,10269230_20444,"BRANCH AVE",1,,RGRN_103,10269230,505
GREEN,43_R,10269419_20444,"BRANCH AVE",1,,RGRN_103,10269419,506
GREEN,43_R,10269217_20444,"BRANCH AVE",1,,RGRN_103,10269217,507
GREEN,43_R,10269227_20444,"BRANCH AVE",1,,RGRN_103,10269227,508
GREEN,43_R,10269435_20444,"BRANCH AVE",1,,RGRN_103,10269435,501
GREEN,43_R,10269229_20444,"BRANCH AVE",1,,RGRN_103,10269229,502
GREEN,43_R,10269218_20444,"BRANCH AVE",1,,RGRN_103,10269218,503
GREEN,43_R,10269423_20444,"BRANCH AVE",1,,RGRN_103,10269423,504
GREEN,43_R,10269291_20444,"BRANCH AVE",1,,RGRN_103,10269291,505
GREEN,43_R,10269288_20444,"BRANCH AVE",1,,RGRN_103,10269288,506
GREEN,43_R,10269434_20444,"BRANCH AVE",1,,RGRN_103,10269434,507
GREEN,43_R,10269284_20444,"BRANCH AVE",1,,RGRN_103,10269284,508
GREEN,43_R,10269287_20444,"BRANCH AVE",1,,RGRN_103,10269287,501
GREEN,43_R,10269431_20444,"BRANCH AVE",1,,RGRN_103,10269431,502
GREEN,43_R,10269273_20444,"BRANCH AVE",1,,RGRN_103,10269273,503
GREEN,43_R,10269270_20444,"BRANCH AVE",1,,RGRN_103,10269270,504
GREEN,43_R,10269436_20444,"BRANCH AVE",1,,RGRN_103,10269436,505
GREEN,43_R,10269327_20444,"BRANCH AVE",1,,RGRN_103,10269327,506
GREEN,43_R,10269329_20444,"BRANCH AVE",1,,RGRN_103,10269329,507
GREEN,43_R,10269442_20444,"BRANCH AVE",1,,RGRN_103,10269442,508
GREEN,43_R,10269328_20444,"BRANCH AVE",1,,RGRN_103,10269328,501
GREEN,43_R,10269321_20444,"BRANCH AVE",1,,RGRN_103,10269321,502
GREEN,43_R,10269312_20444,"BRANCH AVE",1,,RGRN_103,10269312,503
GREEN,43_R,10269398_20444,"BRANCH AVE",1,,RGRN_103,10269398,504
GREEN,43_R,10269420_20444,"BRANCH AVE",1,,RGRN_103,10269420,505
GREEN,43_R,10269325_20444,"BRANCH AVE",1,,RGRN_103,10269325,506
GREEN,43_R,10269403_20444,"BRANCH AVE",1,,RGRN_103,10269403,507
GREEN,43_R,10269313_20444,"BRANCH AVE",1,,RGRN_103,10269313,508
GREEN,43_R,10269171_20444,"BRANCH AVE",1,,RGRN_103,10269171,501
GREEN,43_R,10269444_20444,"BRANCH AVE",1,,RGRN_103,10269444,502
GREEN,43_R,10269224_20444,"BRANCH AVE",1,,RGRN_103,10269224,503
GREEN,43_R,10269319_20444,"BRANCH AVE",1,,RGRN_103,10269319,504
GREEN,43_R,10269178_20444,"BRANCH AVE",1,,RGRN_103,10269178,505
GREEN,43_R,10269311_20444,"BRANCH AVE",1,,RGRN_103,10269311,506
GREEN,43_R,10269458_20444,"BRANCH AVE",1,,RGRN_103,10269458,507
GREEN,43_R,10269764_20444,"BRANCH AVE",1,,RGRN_103,10269764,508
GREEN,43_R,10269788_20444,"BRANCH AVE",1,,RGRN_103,10269788,501
GREEN,43_R,10269793_20444,"BRANCH AVE",1,,RGRN_103,10269793,502
GREEN,43_R,10269814_20444,"BRANCH AVE",1,,RGRN_103,10269814,503
GREEN,43_R,10269818_20444,"BRANCH AVE",1,,RGRN_103,10269818,504
GREEN,43_R,10269863_20444,"BRANCH AVE",1,,RGRN_103,10269863,505
GREEN,43_R,10269867_20444,"BRANCH AVE",1,,RGRN_103,10269867,506
GREEN,43_R,10269882_20444,"BRANCH AVE",1,,RGRN_103,10269882,507
GREEN,43_R,10269894_20444,"BRANCH AVE",1,,RGRN_103,10269894,508
GREEN,43_R,10269898_20444,"BRANCH AVE",1,,RGRN_103,10269898,501
GREEN,43_R,10269927_20444,"BRANCH AVE",1,,RGRN_103,10269927,502
GREEN,43_R,10269945_20444,"BRANCH AVE",1,,RGRN_103,10269945,503
GREEN,43_R,10269949_20444,"BRANCH AVE",1,,RGRN_103,10269949,504
GREEN,43_R,10269966_20444,"BRANCH AVE",1,,RGRN_103,10269966,505
GREEN,43_R,10269983_20444,"BRANCH AVE",1,,RGRN_103,10269983,506
GREEN,43_R,10269999_20444,"BRANCH AVE",1,,RGRN_103,10269999,507
YELLOW,44_R,9417415_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417415,302
YELLOW,44_R,9417529_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417529,304
YELLOW,44_R,9417428_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417428,306
YELLOW,44_R,9417434_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417434,308
YELLOW,44_R,9417538_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417538,310
YELLOW,44_R,9417533_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417533,302
YELLOW,44_R,9417431_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417431,304
YELLOW,44_R,9417542_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417542,306
YELLOW,44_R,9417539_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417539,308
YELLOW,44_R,9417416_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417416,310
YELLOW,44_R,9417530_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417530,302
YELLOW,44_R,9417540_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417540,304
YELLOW,44_R,9417418_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417418,306
YELLOW,44_R,9417424_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417424,308
YELLOW,44_R,9417419_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417419,310
YELLOW,44_R,9417491_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417491,302
YELLOW,44_R,9417487_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417487,304
YELLOW,44_R,9417486_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417486,306
YELLOW,44_R,9417484_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417484,308
YELLOW,44_R,9417485_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417485,310
YELLOW,44_R,9417452_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417452,302
YELLOW,44_R,9417488_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417488,304
YELLOW,44_R,9417575_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417575,306
YELLOW,44_R,9417357_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417357,308
YELLOW,44_R,9417398_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417398,310
YELLOW,44_R,9417364_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417364,302
YELLOW,44_R,9417358_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417358,304
YELLOW,44_R,9417360_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417360,306
YELLOW,44_R,9417361_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417361,308
YELLOW,44_R,9417355_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417355,310
YELLOW,44_R,9417609_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417609,302
YELLOW,44_R,9417239_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417239,304
YELLOW,44_R,9417284_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417284,306
YELLOW,44_R,9417359_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417359,308
YELLOW,44_R,9417278_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417278,310
YELLOW,44_R,9417352_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417352,302
YELLOW,44_R,9417339_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417339,304
YELLOW,44_R,9417318_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417318,306
YELLOW,44_R,9417326_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417326,308
YELLOW,44_R,9417303_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417303,310
YELLOW,44_R,9417338_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417338,302
YELLOW,44_R,9417299_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417299,304
YELLOW,44_R,9417302_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417302,306
YELLOW,44_R,9417666_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417666,308
YELLOW,44_R,9417713_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417713,310
YELLOW,44_R,9417330_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417330,302
YELLOW,44_R,9417671_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417671,304
YELLOW,44_R,9417292_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417292,306
YELLOW,44_R,9417323_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417323,308
YELLOW,44_R,9417668_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417668,310
YELLOW,44_R,9417331_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417331,302
YELLOW,44_R,9417336_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417336,304
YELLOW,44_R,9417316_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417316,306
YELLOW,44_R,9417333_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417333,308
YELLOW,44_R,9417327_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417327,310
YELLOW,44_R,9417665_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417665,302
YELLOW,44_R,9417763_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417763,304
YELLOW,44_R,9417757_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417757,306
YELLOW,44_R,9417761_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417761,308
YELLOW,44_R,9417764_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417764,310
YELLOW,44_R,9417784_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417784,302
YELLOW,44_R,9417783_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417783,304
YELLOW,44_R,9417779_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417779,306
YELLOW,44_R,9417781_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417781,308
YELLOW,44_R,9417660_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417660,310
YELLOW,44_R,9417653_20454,"MOUNT VERNON SQUARE",0,,RYEL_104,9417653,302
