stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
NODE_K04_M_ESC4_BT,Ballston,Bottom of Escalators Between Mezzanine and  Platform Level,38.88220772,-77.1124986,1,3,STN_K04,1,K04_L3
NODE_K04_M_ESC3_TP,Ballston,Top of Escalators Between Mezzanine and  Platform Level,38.88233701,-77.11239361,1,3,STN_K04,1,K04_L2
NODE_K04_M_ESC3_BT,Ballston,Bottom of Escalators Between Mezzanine and  Platform Level,38.88233415,-77.11250393,1,3,STN_K04,1,K04_L3
NODE_K04_M_ESC2_TP,Ballston,Top of Second Set of Escalators Between Main Entrance and  Mezzanine Level,38.88207134,-77.11163517,1,3,STN_K04,2,K04_L1
NODE_K04_M_ESC2_BT,Ballston,Bottom of Second Set of Escalators Between Main Entrance and  Mezzanine Level,38.88216043,-77.11175695,1,3,STN_K04,1,K04_L2
NODE_K04_M_ESC1_BT,Ballston,Bottom of Escalator Between Main Entrance and  Mezzanine Level,38.88195108,-77.11147078,1,3,STN_K04,2,K04_L1
NODE_K04_MZ_S_ELE_TP,Ballston,Top of South Elevator Entrance Between Street and  Mezzanine,38.88205432,-77.11211389,1,3,STN_K04,1,K04_L0
NODE_K04_MZ_S_ELE_BT,Ballston,Bottom of South Elevator Entrance Between Street and  Mezzanine,38.88207732,-77.11211494,1,3,STN_K04,1,K04_L2
NODE_K04_MZ_FG_UNPAID,Ballston,Unpaid Side of Faregate,38.88231233,-77.1122682,1,3,STN_K04,1,K04_L2
NODE_K04_MZ_FG_PAID,Ballston,Paid Side of Faregate,38.88231322,-77.11228911,1,3,STN_K04,1,K04_L2
NODE_K04_MZ_ELE1_TP,Ballston,Top of Elevator Between Mezzanine Level and  Platform Level,38.88221585,-77.11212886,1,3,STN_K04,1,K04_L2
NODE_K04_MZ_ELE1_BT,Ballston,Bottom of Elevator Between Mezzanine Level and  Platform Level,38.88221521,-77.11215349,1,3,STN_K04,1,K04_L3
NODE_K04_MZ,Ballston,Center Mezzanine Area,38.88227531,-77.11231761,1,3,STN_K04,1,K04_L2
NODE_K03_MZ_FG_UNPAID,Virginia Square,Unpaid Side of Faregate,38.88321121,-77.10345101,58,3,STN_K03,1,K03_L1
NODE_K03_MZ_FG_PAID,Virginia Square,Paid Side of Faregate,38.88322774,-77.1034444,58,3,STN_K03,1,K03_L1
NODE_K03_ESC5_TP,Virginia Square,Top of Escalator Between Mezzanine and  Platform Level,38.88345867,-77.10311962,58,3,STN_K03,1,K03_L1
NODE_K03_ESC5_BT,Virginia Square,Bottom of Escalator Between Mezzanine and  Platform Level,38.88351373,-77.10298514,58,3,STN_K03,1,K03_L2
NODE_K03_ESC4_TP,Virginia Square,Top of Escalator Between Mezzanine and  Platform Level,38.88334333,-77.10304232,58,3,STN_K03,1,K03_L1
NODE_K03_ESC4_BT,Virginia Square,Bottom of Escalator Between Mezzanine and  Platform Level,38.88339839,-77.10290784,58,3,STN_K03,1,K03_L2
NODE_K03_ESC3_TP,Virginia Square,Top of Escalator Between Mezzanine and  Platform Level,38.88338058,-77.10331037,58,3,STN_K03,1,K03_L1
NODE_K03_ESC3_BT,Virginia Square,Bottom of Escalator Between Mezzanine and  Platform Level,38.88343592,-77.10317519,58,3,STN_K03,1,K03_L2
NODE_K03_ESC2_TP,Virginia Square,Top of Escalator Between Mezzanine and  Platform Level,38.88326524,-77.10323307,58,3,STN_K03,1,K03_L1
NODE_K03_ESC2_BT,Virginia Square,Bottom of Escalator Between Mezzanine and  Platform Level,38.88332058,-77.10309789,58,3,STN_K03,1,K03_L2
NODE_K03_ESC1_BT,Virginia Square,Bottom of Escalator Between Main Entrance and  Mezzanine Level,38.88303788,-77.10338352,58,3,STN_K03,1,K03_L1
NODE_K03_ELE3_TP,Virginia Square,Top of Elevator Between Mezzanine and  Platform Level,38.88335527,-77.10346304,58,3,STN_K03,1,K03_L1
NODE_K03_ELE3_BT,Virginia Square,Bottom of Elevator Between Mezzanine and  Platform Level,38.8833602,-77.10345125,58,3,STN_K03,1,K03_L2
NODE_K03_ELE2_TP,Virginia Square,Top of Elevator Between Mezzanine and  Platform Level,38.88318155,-77.10334678,58,3,STN_K03,1,K03_L1
NODE_K03_ELE2_BT,Virginia Square,Bottom of Elevator Between Mezzanine and  Platform Level,38.88318635,-77.10333491,58,3,STN_K03,1,K03_L2
NODE_K03_ELE1_TP,Virginia Square,Top of Elevator Between Elevator Entrance and  Mezzanine Level,38.88301719,-77.10329518,58,3,STN_K03,1,K03_L0
NODE_K03_ELE1_BT,Virginia Square,Bottom of Elevator Between Elevator Entrance and  Mezzanine Level,38.88303576,-77.1033046,58,3,STN_K03,1,K03_L1
NODE_K02_MZ_FG_UNPAID,Clarendon,Unpaid Side of Faregate,38.88672997,-77.09552977,1,3,STN_K02,1,K02_L2
NODE_K02_MZ_FG_PAID,Clarendon,Paid Side of Faregate,38.88672561,-77.09550862,1,3,STN_K02,1,K02_L2
NODE_K02_ESC6_TP,Clarendon,Top of Escalator Between Mezzanine and  Platform Level,38.88680932,-77.09512017,1,3,STN_K02,1,K02_L2
NODE_K02_ESC6_BT,Clarendon,Bottom of Escalator Between Mezzanine and  Platform Level,38.8868713,-77.09498795,1,3,STN_K02,1,K02_L3
NODE_K02_ESC5_TP,Clarendon,Top of Escalator Between Mezzanine and  Platform Level,38.88672219,-77.09530119,1,3,STN_K02,1,K02_L2
NODE_K02_ESC5_BT,Clarendon,Bottom of Escalator Between Mezzanine and  Platform Level,38.886784,-77.09517113,1,3,STN_K02,1,K02_L3
NODE_K02_ESC4_TP,Clarendon,Top of Escalator Between Mezzanine and  Platform Level,38.88691992,-77.09520627,1,3,STN_K02,1,K02_L2
NODE_K02_ESC4_BT,Clarendon,Bottom of Escalator Between Mezzanine and  Platform Level,38.88698174,-77.09507411,1,3,STN_K02,1,K02_L3
NODE_K02_ESC3_TP,Clarendon,Top of Escalator Between Mezzanine and  Platform Level,38.88683351,-77.09538793,1,3,STN_K02,1,K02_L2
NODE_K02_ESC3_BT,Clarendon,Bottom of Escalator Between Mezzanine and  Platform Level,38.88689411,-77.09525705,1,3,STN_K02,1,K02_L3
NODE_K02_ESC2_TP,Clarendon,Top of Escalator/Stairs Between Intermediate Passageway and  Mezzanine Level,38.88697525,-77.0953897,1,3,STN_K02,2,K02_L1
NODE_K02_ESC2_BT,Clarendon,Bottom of Escalator/Stairs Between Intermediate Passageway and  Mezzanine Level,38.88686343,-77.09556597,1,3,STN_K02,1,K02_L2
NODE_K02_ESC1_BT,Clarendon,Bottom of Escalator/Stairs Between Street and  Intermediate Passageway,38.88707739,-77.09523984,1,3,STN_K02,2,K02_L1
NODE_K02_ELE3_TP,Clarendon,Top of Elevator Between Mezzanine and  Platform Level,38.88663917,-77.09533909,1,3,STN_K02,1,K02_L2
NODE_K02_ELE3_BT,Clarendon,Bottom of Elevator Between Mezzanine and  Platform Level,38.88664459,-77.09532826,1,3,STN_K02,1,K02_L3
NODE_K02_ELE2_TP,Clarendon,Top of Elevator Between Mezzanine and  Platform Level,38.8868293,-77.09548529,1,3,STN_K02,1,K02_L2
NODE_K02_ELE2_BT,Clarendon,Bottom of Elevator Between Mezzanine and  Platform Level,38.88683421,-77.09547534,1,3,STN_K02,1,K02_L3
NODE_K02_ELE1_TP,Clarendon,Top of Elevator Between Street and  Mezzanine Level,38.8867602,-77.09567436,1,3,STN_K02,1,K02_L0
NODE_K02_ELE1_BT,Clarendon,Bottom of Elevator Between Street and  Mezzanine Level,38.88675293,-77.09566451,1,3,STN_K02,1,K02_L2
NODE_K01_STAIRS_TP,Court House,Top of Stairs Between Mezzanine and  Platform Level,38.89043621,-77.08641773,1,3,STN_K01,1,K01_L2
NODE_K01_STAIRS_BT,Court House,Bottom of Stairs Between Mezzanine and  Platform Level,38.89040466,-77.08649571,1,3,STN_K01,1,K01_L3
NODE_K01_MZ_FG_UNPAID,Court House,Unpaid Side of Faregate,38.89054323,-77.08626244,1,3,STN_K01,1,K01_L2
NODE_K01_MZ_FG_PAID,Court House,Paid Side of Faregate,38.89053565,-77.08628116,1,3,STN_K01,1,K01_L2
NODE_K01_MZ,Court House,Center Mezzanine Area,38.89055083,-77.0861368,1,3,STN_K01,1,K01_L2
NODE_K01_ESC3_TP,Court House,Top of Escalator Between Mezzanine and  Platform Level,38.89036635,-77.08659028,1,3,STN_K01,1,K01_L2
NODE_K01_ESC3_BT,Court House,Bottom of Escalator Between Mezzanine and  Platform Level,38.89030532,-77.08674124,1,3,STN_K01,1,K01_L3
NODE_K01_ESC2_TP,Court House,Top of Escalator Between Mezzanine and  Intermediate Passageway,38.89078531,-77.08555459,1,3,STN_K01,2,K01_L1
NODE_K01_ESC2_BT,Court House,Bottom of Escalator Between Mezzanine and  Intermediate Passageway,38.89063815,-77.0859186,1,3,STN_K01,1,K01_L2
NODE_K01_ESC1_BT,Court House,Bottom of Escalator Between Intermediate Passageway and  Street Level,38.89099917,-77.08498849,1,3,STN_K01,2,K01_L1
NODE_K01_ELE2_TP,Court House,Top of Elevator Between Mezzanine and  Platform Level,38.89048763,-77.08629057,1,3,STN_K01,1,K01_L2
NODE_K01_ELE2_BT,Court House,Bottom of Elevator Between Mezzanine and  Platform Level,38.89047907,-77.08631192,1,3,STN_K01,1,K01_L3
NODE_K01_ELE1_TP,Court House,Top of Elevator Between Mezzanine and  Street Level,38.89047392,-77.08607253,1,3,STN_K01,1,K01_L0
NODE_K01_ELE1_BT,Court House,Bottom of Elevator Between Mezzanine and  Street Level,38.89046936,-77.0860837,1,3,STN_K01,1,K01_L2
NODE_J03_MZ_FG_UNPAID,Franconia-Springfield,Unpaid Side of Faregate,38.76630183,-77.16852264,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_FG_PAID,Franconia-Springfield,Paid Side of Faregate,38.76630959,-77.16850408,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ESC3_TP,Franconia-Springfield,Top of Escalator Between Mezzanine and  Platform,38.76644976,-77.16810165,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ESC3_BT,Franconia-Springfield,Bottom of Escalator Between Mezzanine and  Platform,38.76651308,-77.16794679,3,3,STN_J03,1,J03_L1
NODE_J03_MZ_ESC2_TP,Franconia-Springfield,Top of Escalator Between Mezzanine and  Platform,38.76636632,-77.16830313,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ESC2_BT,Franconia-Springfield,Bottom of Escalator Between Mezzanine and  Platform,38.76643034,-77.16814986,3,3,STN_J03,1,J03_L1
NODE_J03_MZ_ESC1_TP,Franconia-Springfield,Top  of Escalator Between Mezzanine and  Pavillion,38.76653229,-77.16900237,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ESC1_BT,Franconia-Springfield,Bottom of Escalator Between Mezzanine and  Pavillion,38.76667832,-77.16909811,3,3,STN_J03,1,J03_L0
NODE_J03_MZ_ELV2_TP,Franconia-Springfield,Top of Elevator Between Mezzanine and  Platform,38.76631838,-77.16843382,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ELV2_BT,Franconia-Springfield,Bottom of Elevator Between Mezzanine and  Platform,38.76630819,-77.16842624,3,3,STN_J03,1,J03_L1
NODE_J03_MZ_ELV1_TP,Franconia-Springfield,Top  of Elevator Between Mezzanine and  Pavillion,38.76665037,-77.16902708,3,3,STN_J03,1,J03_L2
NODE_J03_MZ_ELV1_BT,Franconia-Springfield,Bottom of Elevator Between Mezzanine and  Pavillion,38.76667234,-77.16904208,3,3,STN_J03,1,J03_L0
NODE_J03_MZ,Franconia-Springfield,Center Mezzanine Area,38.76620236,-77.16876126,3,3,STN_J03,1,J03_L2
NODE_J02_MZ_FG_UNPAID,Van Dorn St,Unpaid Side of Faregate,38.79938246,-77.12929118,71,3,STN_J02,1,J02_L0
NODE_J02_MZ_FG_PAID,Van Dorn St,Paid Side of Faregate,38.7993658,-77.12928736,71,3,STN_J02,1,J02_L0
NODE_J02_MZ_ESC2_TP,Van Dorn St,Top of Escalator/Stairs Between Mezzanine and  Platform Level,38.79929664,-77.12920338,71,3,STN_J02,1,J02_L0
NODE_J02_MZ_ESC2_BT,Van Dorn St,Bottom of Escalator/Stairs Between Mezzanine and  Platform Level,38.79932498,-77.1289756,71,3,STN_J02,1,J02_L1
NODE_J02_MZ_ESC1_TP,Van Dorn St,Top of Escalator/Stairs Between Mezzanine and  Platform Level,38.79927597,-77.12932467,71,3,STN_J02,1,J02_L0
NODE_J02_MZ_ESC1_BT,Van Dorn St,Bottom of Escalator/Stairs Between Mezzanine and  Platform Level,38.79924289,-77.12956092,71,3,STN_J02,1,J02_L1
NODE_J02_MZ_ELV_TP,Van Dorn St,Top of Elevator Between Mezzanine and  Platform Level,38.79928909,-77.1292569,71,3,STN_J02,1,J02_L0
NODE_J02_MZ_ELV_BT,Van Dorn St,Bottom of Elevator Between Mezzanine and  Platform Level,38.79928208,-77.12925546,71,3,STN_J02,1,J02_L1
NODE_J02_MZ,Van Dorn St,Center Mezzanine Area,38.79951368,-77.12932106,71,3,STN_J02,1,J02_L0
NODE_G05_MZ_FG_UNPAID,Downtown Largo,Unpaid Side of Faregate,38.90013949,-76.84509698,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_FG_PAID,Downtown Largo,Paid Side of Faregate,38.90015075,-76.84508234,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ESC4_TP,Downtown Largo,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.90084872,-76.84419721,86,3,STN_G05,1,G05_L2
NODE_G05_MZ_ESC4_BT,Downtown Largo,Top of Escalator/Stairs Between Mezzanine and  Platform,38.90072307,-76.84436241,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ESC3_TP,Downtown Largo,Top of Escalator/Stairs Between Mezzanine and  Platform,38.90071788,-76.84436946,86,3,STN_G05,1,G05_L2
NODE_G05_MZ_ESC3_BT,Downtown Largo,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.90059279,-76.84453366,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ESC2_TP,Downtown Largo,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.9002865,-76.84493646,86,3,STN_G05,1,G05_L2
NODE_G05_MZ_ESC2_BT,Downtown Largo,Top of Escalator/Stairs Between Mezzanine and  Platform,38.9004252,-76.84475443,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ESC1_BT,Downtown Largo,Bottom of Escalator/Stairs Between Mezzanine and  Pavillion,38.90001138,-76.8451029,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ELV2_TP,Downtown Largo,Top of Elevator/Stairs Between Mezzanine and  Platform,38.9004813,-76.84468938,86,3,STN_G05,1,G05_L2
NODE_G05_MZ_ELV2_BT,Downtown Largo,Bottom of Elevator/Stairs Between Mezzanine and  Platform,38.90047438,-76.84468058,86,3,STN_G05,1,G05_L0
NODE_G05_MZ_ELV1_TP,Downtown Largo,Top of Elevator Between Mezzanine and  Pavillion,38.89991784,-76.84498624,86,3,STN_G05,1,G05_L1
NODE_G05_MZ_ELV1_BT,Downtown Largo,Bottom of Elevator Between Mezzanine and  Pavillion,38.89993393,-76.84500634,86,3,STN_G05,1,G05_L0
NODE_G05_MZ,Downtown Largo,Center Mezzanine Area,38.90008803,-76.84516482,86,3,STN_G05,1,G05_L0
NODE_G04_MZ_FG_UNPAID,Morgan Blvd,Unpaid Side of Faregate,38.89372216,-76.86839997,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_FG_PAID,Morgan Blvd,Paid Side of Faregate,38.89372953,-76.86838108,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_ESC3_TP,Morgan Blvd,Top of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.89402878,-76.86761432,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_ESC3_BT,Morgan Blvd,Bottom of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.89410455,-76.86742008,85,3,STN_G04,1,G04_L1
NODE_G04_MZ_ESC2_TP,Morgan Blvd,Top of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.8938654,-76.86803285,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_ESC2_BT,Morgan Blvd,Bottom of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.89394003,-76.86784155,85,3,STN_G04,1,G04_L1
NODE_G04_MZ_ESC1_TP,Morgan Blvd,Top of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.893775,-76.86826442,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_ESC1_BT,Morgan Blvd,Bottom of Escalator/Stairs Between Mezzanine and  Blue/Silver Line Platform,38.89384894,-76.86807508,85,3,STN_G04,1,G04_L1
NODE_G04_MZ_ELV_TP,Morgan Blvd,Top of Elevator Between Mezzanine and  Platform,38.89395962,-76.86777584,85,3,STN_G04,1,G04_L0
NODE_G04_MZ_ELV_BT,Morgan Blvd,Bottom of Elevator Between Mezzanine and  Platform,38.89396908,-76.86778156,85,3,STN_G04,1,G04_L1
NODE_G04_MZ,Morgan Blvd,Center Mezzanine Area,38.89369375,-76.86847261,85,3,STN_G04,1,G04_L0
NODE_G03_MZ_FG_UNPAID,Addison Rd,Unpaid Side of Faregate,38.88668493,-76.89553714,1,3,STN_G03,1,G03_L0
NODE_G03_MZ_FG_PAID,Addison Rd,Paid Side of Faregate,38.88668504,-76.89551621,1,3,STN_G03,1,G03_L0
NODE_G03_MZ_ESC_TP,Addison Rd,Top of Escalator/Stairs Between Mezzanine and  Platform,38.8867189,-76.89536465,1,3,STN_G03,1,G03_L0
NODE_G03_MZ_ESC_BT,Addison Rd,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.88671869,-76.89515828,1,3,STN_G03,1,G03_L1
NODE_G03_MZ_ELV_TP,Addison Rd,Top of Elevator Between Mezzanine and  Platform,38.88671883,-76.89530013,1,3,STN_G03,1,G03_L0
NODE_G03_MZ_ELV_BT,Addison Rd,Bottom of Elevator Between Mezzanine and  Platform,38.88671883,-76.89527585,1,3,STN_G03,1,G03_L1
NODE_G03_MZ,Addison Rd,Center Mezzanine Area,38.8867162,-76.89556982,1,3,STN_G03,1,G03_L0
NODE_G02_MZ_FG_UNPAID,Capitol Heights,Unpaid Side of Faregate,38.88956491,-76.91265837,5,3,STN_G02,1,G02_L1
NODE_G02_MZ_FG_PAID,Capitol Heights,Paid Side of Faregate,38.88956205,-76.91263736,5,3,STN_G02,1,G02_L1
NODE_G02_MZ_ESC_BT,Capitol Heights,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.8893095,-76.91297848,5,3,STN_G02,1,G02_L1
NODE_G02_MZ_ESC2_TP,Capitol Heights,Top of Escalator Between Mezzanine and  Platform,38.88949469,-76.91239318,5,3,STN_G02,1,G02_L1
NODE_G02_MZ_ESC2_BT,Capitol Heights,Bottom of Escalator Between Mezzanine and  Platform,38.88947339,-76.91222788,5,3,STN_G02,1,G02_L2
NODE_G02_MZ_ELV2_TP,Capitol Heights,Top of Elevator Between Mezzanine and  Platform,38.88952214,-76.91256799,5,3,STN_G02,1,G02_L1
NODE_G02_MZ_ELV2_BT,Capitol Heights,Bottom of Elevator Between Mezzanine and  Platform,38.88951244,-76.91256985,5,3,STN_G02,1,G02_L2
NODE_G02_MZ_ELV1_TP,Capitol Heights,Top of Elevator Between Mezzanine and  Platform,38.88923946,-76.91299117,5,3,STN_G02,1,G02_L0
NODE_G02_MZ_ELV1_BT,Capitol Heights,Bottom of Elevator Between Mezzanine and  Platform,38.88924553,-76.91297108,5,3,STN_G02,1,G02_L1
NODE_G02_MZ,Capitol Heights,Center Mezzanine Area,38.88953691,-76.91270051,5,3,STN_G02,1,G02_L1
NODE_G01_MZ_FG_UNPAID,Benning Rd,Unpaid Side of Faregate,38.89062986,-76.93781001,10,3,STN_G01,1,G01_L1
NODE_G01_MZ_FG_PAID,Benning Rd,Paid Side of Faregate,38.89063984,-76.93782741,10,3,STN_G01,1,G01_L1
NODE_G01_MZ_ESC2_TP,Benning Rd,Top of Escalator/Stairs Between Mezzanine and  Platform,38.89073484,-76.93805461,10,3,STN_G01,1,G01_L1
NODE_G01_MZ_ESC2_BT,Benning Rd,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.89080949,-76.93818318,10,3,STN_G01,1,G01_L2
NODE_G01_MZ_ESC1_BT,Benning Rd,Bottom of Escalator/Stairs Between Mezzanine and  Pavillion,38.89049298,-76.93763771,10,3,STN_G01,1,G01_L1
NODE_G01_MZ_ELV2_TP,Benning Rd,Top of Elevator Between Mezzanine and  Platform,38.89064493,-76.93789935,10,3,STN_G01,1,G01_L1
NODE_G01_MZ_ELV2_BT,Benning Rd,Bottom of Elevator Between Mezzanine and  Platform,38.89065473,-76.93791638,10,3,STN_G01,1,G01_L2
NODE_G01_MZ_ELV1_TP,Benning Rd,Top of Elevator Between Mezzanine and  Pavillion,38.89054619,-76.93753118,10,3,STN_G01,1,G01_L0
NODE_G01_MZ_ELV1_BT,Benning Rd,Bottom of Elevator Between Mezzanine and  Pavillion,38.89055749,-76.93755069,10,3,STN_G01,1,G01_L1
NODE_G01_MZ,Benning Rd,Center Mezzanine Area,38.89059528,-76.93781425,10,3,STN_G01,1,G01_L1
NODE_F11_MZ_STAIRS2_TP,Branch Ave,Top of Stairs Between Mezzanine and  Platform,38.82693883,-76.91217952,83,3,STN_F11,1,F11_L0
NODE_F11_MZ_STAIRS2_BT,Branch Ave,Bottom of Stairs Between Mezzanine and  Platform,38.82688645,-76.91209671,83,3,STN_F11,1,F11_L1
NODE_F11_MZ_FG_UNPAID,Branch Ave,Unpaid Side of Faregate,38.8270602,-76.91241301,83,3,STN_F11,1,F11_L0
NODE_F11_MZ_FG_PAID,Branch Ave,Paid Side of Faregate,38.82704739,-76.91239247,83,3,STN_F11,1,F11_L0
NODE_F11_MZ_ESC_TP,Branch Ave,Top of Escalator Between Mezzanine and  Platform,38.82683108,-76.91200785,83,3,STN_F11,1,F11_L0
NODE_F11_MZ_ESC_BT,Branch Ave,Bottom of Escalator Between Mezzanine and  Platform,38.82672533,-76.91183832,83,3,STN_F11,1,F11_L1
NODE_F11_MZ_ELV_TP,Branch Ave,Top of Elevator Between Mezzanine and  Platform,38.82700093,-76.91226767,83,3,STN_F11,1,F11_L0
NODE_F11_MZ_ELV_BT,Branch Ave,Bottom of Elevator Between Mezzanine and  Platform,38.82699148,-76.91227778,83,3,STN_F11,1,F11_L1
NODE_F11_MZ,Branch Ave,Center Mezzanine Area,38.82711602,-76.91250257,83,3,STN_F11,1,F11_L0
NODE_F10_STAIRS2_TP,Suitland,Top of Stairs Between Mezzanine and  Platform,38.84445704,-76.93264124,82,3,STN_F10,1,F10_L0
NODE_F10_STAIRS2_BT,Suitland,Bottom of Stairs Between Mezzanine and  Platform,38.84451968,-76.93271126,82,3,STN_F10,1,F10_L1
NODE_F10_MZ_FG_UNPAID,Suitland,Unpaid Side of Faregate,38.84430343,-76.93244818,82,3,STN_F10,1,F10_L0
NODE_F10_MZ_FG_PAID,Suitland,Paid Side of Faregate,38.84431132,-76.93245696,82,3,STN_F10,1,F10_L0
NODE_F10_MZ_ELE2_TP,Suitland,Top of Elevator Betwen Platformn and  Mezzanine Level,38.84438868,-76.93255485,82,3,STN_F10,1,F10_L0
NODE_F10_MZ_ELE2_BT,Suitland,Bottom of Elevator Betwen Platformn and  Mezzanine Level,38.84438035,-76.93256735,82,3,STN_F10,1,F10_L1
NODE_F10_ESC2_TP,Suitland,Top of Escalator Between Mezzanine and  Platform,38.84459467,-76.93279444,82,3,STN_F10,1,F10_L0
NODE_F10_ESC2_BT,Suitland,Bottom of Escalator Between Mezzanine and  Platform,38.84470991,-76.93292278,82,3,STN_F10,1,F10_L1
NODE_F10_ESC1_TP,Suitland,Top of Escalator/Stairs Between  Pavillion and  Mezzanine Level,38.84422015,-76.93215222,82,3,STN_F10,1,F10_UL1
NODE_F10_ESC1_BT,Suitland,Bottom of Escalator/Stairs Between Pavillion and  Mezzanine Level,38.84413956,-76.93226602,82,3,STN_F10,1,F10_L0
NODE_F10_ELE1_TP,Suitland,Top of Elevator Betwen Pavillion and  Mezzanine Level,38.84423066,-76.93220888,82,3,STN_F10,1,F10_UL1
NODE_F10_ELE1_BT,Suitland,Bottom of Elevator Between South Pavillion and  Mezzanine Level,38.84421491,-76.93223147,82,3,STN_F10,1,F10_L0
NODE_F09_MZ_FG_UNPAID,Naylor Rd,Unpaid Side of Faregate,38.85099982,-76.95678723,81,3,STN_F09,1,F09_L0
NODE_F09_MZ_FG_PAID,Naylor Rd,Paid Side of Faregate,38.85101591,-76.9567909,81,3,STN_F09,1,F09_L0
NODE_F09_MZ_ESC2_TP,Naylor Rd,Top of Escalator/Stairs Between Mezzanine and  Platform,38.85113709,-76.95647794,81,3,STN_F09,1,F09_L1
NODE_F09_MZ_ESC2_BT,Naylor Rd,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.85110591,-76.95670309,81,3,STN_F09,1,F09_L0
NODE_F09_MZ_ESC1_TP,Naylor Rd,Top of Escalator/Stairs Between Mezzanine and  Platform,38.85102424,-76.95728207,81,3,STN_F09,1,F09_L1
NODE_F09_MZ_ESC1_BT,Naylor Rd,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.85106348,-76.95700975,81,3,STN_F09,1,F09_L0
NODE_F09_ELV_TP,Naylor Rd,Top of Elevator Between South Pavillion and  Mezzanine Level,38.85109275,-76.95683956,81,3,STN_F09,1,F09_L1
NODE_F09_ELV_BT,Naylor Rd,Bottom of Elevator Between South Platform and  Mezzanine Level,38.85108025,-76.95683641,81,3,STN_F09,1,F09_L0
NODE_F08_STAIR_TP,Southern Ave,Top of Stairs Between Mezzanine and  Platform,38.84075368,-76.97545662,80,3,STN_F08,1,F08_L0
NODE_F08_STAIR_BT,Southern Ave,Bottom of Stairs Between Mezzanine and  Platform,38.84081671,-76.97537577,80,3,STN_F08,1,F08_L1
NODE_F08_MZ_FG_UNPAID,Southern Ave,Unpaid Side of Faregate,38.8405837,-76.97561124,80,3,STN_F08,1,F08_L0
NODE_F08_MZ_FG_PAID,Southern Ave,Paid Side of Faregate,38.84059213,-76.97560043,80,3,STN_F08,1,F08_L0
NODE_F08_MZ_ESC2_TP,Southern Ave,Top of Escalator/Stairs Between Mezzanine and  Platform,38.84087695,-76.97529727,80,3,STN_F08,1,F08_L0
NODE_F08_MZ_ESC2_BT,Southern Ave,Bottom of Escalator/Stairs Between Mezzanine and  Platform,38.84098987,-76.97515243,80,3,STN_F08,1,F08_L1
NODE_F08_MZ_ESC1_TP,Southern Ave,Top of Escalator/Stairs Between Mezzanine And,38.84037158,-76.97571215,80,3,STN_F08,1,F08_UL1
NODE_F08_MZ_ESC1_BT,Southern Ave,Bottom of Escalator/Stairs Between Mezzanine and  Pavillion,38.8404368,-76.97579519,80,3,STN_F08,1,F08_L0
NODE_F08_MZ_ELE2_TP,Southern Ave,Top of Elevator Between Mezzanine and  Platform,38.84069415,-76.97554478,80,3,STN_F08,1,F08_L0
NODE_F08_MZ_ELE2_BT,Southern Ave,Bottom of Elevator Between Mezzanine and  Platform,38.8406845,-76.97553257,80,3,STN_F08,1,F08_L1
NODE_F08_MZ_ELE1_TP,Southern Ave,Top of Elevator Between Mezzanine and  Pavillion,38.84041192,-76.97570862,80,3,STN_F08,1,F08_UL1
NODE_F08_MZ_ELE1_BT,Southern Ave,Bottom of Elevator Between Mezzanine and  Pavillion,38.84042844,-76.97572967,80,3,STN_F08,1,F08_L0
NODE_F08_MZ,Southern Ave,Center Mezzanine Area,38.84052794,-76.97568295,80,3,STN_F08,1,F08_L0
